user_name,"San Francisco, CA",state,post_city,latitude,longitude,post_time,sentiment_score,magnitude,text
Futurist GlenHiemstra,"Seattle, WA",Washington,seattle,47.608013,-122.335167,Mon Nov 26 01:02:34 +0000 2018,0,0.1,Gene editing in China ? EXCLUSIVE : Chinese scientists are creating CRISPR babies according to reports : 1st purpose =
Adrian Holman,"Chicago, IL",Illinois,chicago,41.881832,-87.623177,Sat Dec 01 00:47:20 +0000 2018,0,0.1,Chinese authorities launch investigation into gene-editing experiments ... via #China #Cloning
Anna L. Ahlers 李安娜,"Chicago, IL",Illinois,chicago,41.881832,-87.623177,Fri Nov 30 00:31:43 +0000 2018,0.4,0.4,The events in Hong Kong this week clearly demonstrate the need for us to develop more specific standards and princ
Sterling,"Chicago, IL",Illinois,chicago,41.881832,-87.623177,Thu Nov 29 22:34:41 +0000 2018,0.4,0.4,China orders halt to gene-editing after scientist's claims
Beatrice Westrate,"Chicago, IL",Illinois,chicago,41.881832,-87.623177,Thu Nov 29 19:21:01 +0000 2018,0.2,0.2,China orders halt to gene-editing after outcry over babies
Maudlyne Ihejirika,"Chicago, IL",Illinois,chicago,41.881832,-87.623177,Thu Nov 29 18:39:35 +0000 2018,0.1,0.1,RT : Chinas government has ordered a halt to work by a medical team that claimed to have helped make the worlds first gene-edite
Andrienne Hubbard,"Chicago, IL",Illinois,chicago,41.881832,-87.623177,Thu Nov 29 17:17:58 +0000 2018,0.1,0.1,RT : Chinas government has ordered a halt to work by a medical team that claimed to have helped make the worlds first gene-edite
Chuck Jordan,"Chicago, IL",Illinois,chicago,41.881832,-87.623177,Thu Nov 29 16:15:49 +0000 2018,0.1,0.1,RT : Chinas government has ordered a halt to work by a medical team that claimed to have helped make the worlds first gene-edite
David Vega - Chicago & Jacksonville 💓,"Chicago, IL",Illinois,chicago,41.881832,-87.623177,Thu Nov 29 15:57:22 +0000 2018,0.1,0.1,RT : Chinas government has ordered a halt to work by a medical team that claimed to have helped make the worlds first gene-edite
David Hluchy,"Chicago, IL",Illinois,chicago,41.881832,-87.623177,Thu Nov 29 15:54:50 +0000 2018,0.1,0.1,RT : Chinas government has ordered a halt to work by a medical team that claimed to have helped make the worlds first gene-edite
D. C. Washington,"Chicago, IL",Illinois,chicago,41.881832,-87.623177,Thu Nov 29 15:45:41 +0000 2018,0.1,0.1,RT : Chinas government has ordered a halt to work by a medical team that claimed to have helped make the worlds first gene-edite
Chicago Sun-Times,"Chicago, IL",Illinois,chicago,41.881832,-87.623177,Thu Nov 29 15:45:07 +0000 2018,0.4,0.4,Chinas government has ordered a halt to work by a medical team that claimed to have helped make the worlds first
Stacy Gibson,"Chicago, IL",Illinois,chicago,41.881832,-87.623177,Thu Nov 29 15:25:22 +0000 2018,-0.1,0.1,""" China Halts Work by Scientist Who Says He Edited Babies Genes "" by SUI-LEE WEE via NYT"
DME MEDS,"Chicago, IL",Illinois,chicago,41.881832,-87.623177,Thu Nov 29 15:01:01 +0000 2018,0.2,0.2,Shared via Reuters : China orders halt to gene-editing after outcry over babies
AmnioChor,"Chicago, IL",Illinois,chicago,41.881832,-87.623177,Thu Nov 29 02:20:19 +0000 2018,-0.2,0.2,"Chinese scientist He Jiankui at centre of gene-editing controversy ran second experiment on human embryos , new docu"
Rashmi Shivni 🔭🔭🔭,"Chicago, IL",Illinois,chicago,41.881832,-87.623177,Wed Nov 28 16:39:39 +0000 2018,0,0,"RT : The Chinese researcher who claimed this week to have helped produce the world's first genetically altered babies , said"
Random Conversations,"Chicago, IL",Illinois,chicago,41.881832,-87.623177,Wed Nov 28 16:26:03 +0000 2018,0,0,"RT : The Chinese researcher who claimed this week to have helped produce the world's first genetically altered babies , said"
Magisterial_Sixx,"Chicago, IL",Illinois,chicago,41.881832,-87.623177,Wed Nov 28 16:19:36 +0000 2018,0,0,"RT : The Chinese researcher who claimed this week to have helped produce the world's first genetically altered babies , said"
Joey Montana,"Chicago, IL",Illinois,chicago,41.881832,-87.623177,Wed Nov 28 16:12:23 +0000 2018,0,0,"RT : The Chinese researcher who claimed this week to have helped produce the world's first genetically altered babies , said"
Gerald R. Businaro,"Chicago, IL",Illinois,chicago,41.881832,-87.623177,Wed Nov 28 16:10:07 +0000 2018,0,0,"RT : The Chinese researcher who claimed this week to have helped produce the world's first genetically altered babies , said"
Chicago Tribune,"Chicago, IL",Illinois,chicago,41.881832,-87.623177,Wed Nov 28 16:09:42 +0000 2018,0.3,0.3,"The Chinese researcher who claimed this week to have helped produce the world's first genetically altered babies , s"
"Michael Flicker, MD","Chicago, IL",Illinois,chicago,41.881832,-87.623177,Wed Nov 28 14:02:09 +0000 2018,0,0.7,"A must read - the future , and all its implications , is now . Chinese Scientist Claims to Use Crispr to Make First Ge"
Von 🌀,"Chicago, IL",Illinois,chicago,41.881832,-87.623177,Wed Nov 28 11:55:27 +0000 2018,-0.1,0.1,"RT : Worries , questions grow on claim of gene-edited babies"
NBC Chicago,"Chicago, IL",Illinois,chicago,41.881832,-87.623177,Wed Nov 28 11:50:03 +0000 2018,-0.1,0.1,"Worries , questions grow on claim of gene-edited babies"
Anna L. Ahlers 李安娜,"Chicago, IL",Illinois,chicago,41.881832,-87.623177,Wed Nov 28 01:24:56 +0000 2018,0,0,"Chinas gene editing He Jiankui wanted to become the Chinese Einstein , but then gave up physics again when he reali"
Sunny Yun He,"Chicago, IL",Illinois,chicago,41.881832,-87.623177,Wed Nov 28 00:11:52 +0000 2018,0.2,0.2,"On first gene-edited babies using CRISPR by He Jiankui : the action is widely criticized because 1 , it's the embryos"
Bae-trix Li,"Chicago, IL",Illinois,chicago,41.881832,-87.623177,Tue Nov 27 19:29:38 +0000 2018,-0.6,0.6,this is what is wrong with my people
Alexander Mosnick,"Chicago, IL",Illinois,chicago,41.881832,-87.623177,Tue Nov 27 18:41:04 +0000 2018,-0.4,0.4,Chinese Scientist Claims to Use Crispr to Make First Genetically Edited Babies
Beatrice Westrate,"Chicago, IL",Illinois,chicago,41.881832,-87.623177,Tue Nov 27 18:13:46 +0000 2018,0.1,0.1,BBC News - China baby gene editing claim ' dubious '
Eric M. Scharf,"Chicago, IL",Illinois,chicago,41.881832,-87.623177,Tue Nov 27 18:08:18 +0000 2018,0.1,0.3,Chinese Scientists Reportedly Create the First Genetically Edited Babies | Digital Trends
Kashif mohammed,"Chicago, IL",Illinois,chicago,41.881832,-87.623177,Tue Nov 27 15:03:46 +0000 2018,-0.5,0.5,RT : Chinese Scientist Claims to Use Crispr to Make First Genetically Edited Babies
CAPathologists,"Chicago, IL",Illinois,chicago,41.881832,-87.623177,Tue Nov 27 15:01:38 +0000 2018,-0.4,0.4,Chinese Scientist Claims to Use Crispr to Make First Genetically Edited Babies
DME MEDS,"Chicago, IL",Illinois,chicago,41.881832,-87.623177,Tue Nov 27 15:00:10 +0000 2018,-0.3,0.3,"Shared via Reuters : Scientists , officials in China abhor gene editing that geneticist claims"
George Bovis,"Chicago, IL",Illinois,chicago,41.881832,-87.623177,Tue Nov 27 11:32:01 +0000 2018,-0.5,0.5,RT : Chinese Scientist Claims to Use Crispr to Make First Genetically Edited Babies via
George Bovis,"Chicago, IL",Illinois,chicago,41.881832,-87.623177,Tue Nov 27 11:31:15 +0000 2018,-0.4,0.4,Chinese Scientist Claims to Use Crispr to Make First Genetically Edited Babies via
DME MEDS,"Chicago, IL",Illinois,chicago,41.881832,-87.623177,Tue Nov 27 03:00:26 +0000 2018,0.1,0.1,Shared via BBC : China baby gene editing claim ' dubious '
Simply Keith,"Chicago, IL",Illinois,chicago,41.881832,-87.623177,Tue Nov 27 01:58:07 +0000 2018,-0.3,1.1,Bullshit ! I did this years ago !
Nader Alghoul,"Chicago, IL",Illinois,chicago,41.881832,-87.623177,Tue Nov 27 01:56:33 +0000 2018,-0.4,0.4,Chinese Scientist Claims to Use Crispr to Make First Genetically Edited Babies via #China #Genetics
John Patrick,"Chicago, IL",Illinois,chicago,41.881832,-87.623177,Tue Nov 27 01:14:15 +0000 2018,-0.5,0.5,""" Chinese Scientist Claims to Use Crispr to Make First Genetically Edited Babies "" by GINA KOLATA , SUI-LEE WEE and PA"
Nenad Mikovic,"Chicago, IL",Illinois,chicago,41.881832,-87.623177,Tue Nov 27 01:13:09 +0000 2018,-0.5,0.5,""" Chinese Scientist Claims to Use Crispr to Make First Genetically Edited Babies "" by GINA KOLATA , SUI-LEE WEE and PA"
Christian Sen,"Chicago, IL",Illinois,chicago,41.881832,-87.623177,Tue Nov 27 01:12:13 +0000 2018,-0.5,0.5,""" Chinese Scientist Claims to Use Crispr to Make First Genetically Edited Babies "" by GINA KOLATA , SUI-LEE WEE and PA"
The Four Marks,"Chicago, IL",Illinois,chicago,41.881832,-87.623177,Mon Nov 26 23:30:38 +0000 2018,-0.6,0.6,"Not exactly burying the lede , but shouldn't be overlooked : "" He said he chose embryo gene editing for HIV because t"
Anna L. Ahlers 李安娜,"Chicago, IL",Illinois,chicago,41.881832,-87.623177,Mon Nov 26 22:16:26 +0000 2018,0.1,0.1,Chinese scientists round on crazy gene-editing claims
Harris Meyer,"Chicago, IL",Illinois,chicago,41.881832,-87.623177,Mon Nov 26 22:01:15 +0000 2018,0.3,0.7,"Wow . Rice University is working to uncover the involvement of physics professor Michael Deem , who has said he worke"
Ray Salazar,"Chicago, IL",Illinois,chicago,41.881832,-87.623177,Mon Nov 26 16:59:23 +0000 2018,0,0,RT : More than 100 scientists have signed a petition calling for greater oversight on gene editing experiments after a researcher
Grandma Gretchen,"Chicago, IL",Illinois,chicago,41.881832,-87.623177,Mon Nov 26 16:55:14 +0000 2018,0,0,RT : More than 100 scientists have signed a petition calling for greater oversight on gene editing experiments after a researcher
Chicago Sun-Times,"Chicago, IL",Illinois,chicago,41.881832,-87.623177,Mon Nov 26 16:53:20 +0000 2018,0,0,More than 100 scientists have signed a petition calling for greater oversight on gene editing experiments after a r
Poett.com,"Chicago, IL",Illinois,chicago,41.881832,-87.623177,Mon Nov 26 16:25:06 +0000 2018,0.2,0.4,LMFAO AND YOU'RE OUT HERE CLAIMING DIRT ... LOL LMFAO SMACKKK IF THIS IS TRUE THOSE BABIES ARE NOW JESUS 1 AND
Guifa,"Chicago, IL",Illinois,chicago,41.881832,-87.623177,Mon Nov 26 15:26:03 +0000 2018,0.1,0.8,Does China have related laws for human gene editing ? Is this editing legal or illegal ? Is CCR 5 best gene to be knoc
DME MEDS,"Chicago, IL",Illinois,chicago,41.881832,-87.623177,Mon Nov 26 15:00:35 +0000 2018,0.1,0.1,Shared via BBC : China baby gene editing claim ' dubious '
Mark Johnson,"Chicago, IL",Illinois,chicago,41.881832,-87.623177,Mon Nov 26 11:26:12 +0000 2018,-0.6,0.6,China baby gene editing claim ' dubious ' This article appeared first on
Andrew Haffner,"Chicago, IL",Illinois,chicago,41.881832,-87.623177,Mon Nov 26 03:55:34 +0000 2018,-0.3,0.3,"Ahead of int'l bioethics summit , researchers in China are applying gene-editing tech to human embryos in an attempt"
Madelyn Cook,"Ann Arbor, Michigan",Michigan,detroit,42.331429,-83.045753,Thu Nov 29 12:13:43 +0000 2018,-0.4,0.9,The day that many scientists have waited for - and feared - has come . Biophysicist He Jiankui lead a misguided tria
P. F. Anderson,"Ann Arbor, Michigan",Michigan,detroit,42.331429,-83.045753,Tue Nov 27 13:59:13 +0000 2018,0,0,"Chinese scientist claims world's first gene-edited babies , amid denial from hospital and international outcry"
Sarah Prescott,"Ann Arbor, Michigan",Michigan,detroit,42.331429,-83.045753,Tue Nov 27 01:57:15 +0000 2018,-0.4,0.4,Chinese Scientist Claims to Use Crispr to Make First Genetically Edited Babies via
Quintine Fowler,"Los Angeles, CA",California,los_angeles,34.052235,-118.243683,Sat Dec 01 20:11:17 +0000 2018,0.3,0.3,news analysis : Genetically Modified People Are Walking Among Us
Andrew Maynard,"Los Angeles, CA",California,los_angeles,34.052235,-118.243683,Sat Dec 01 19:28:49 +0000 2018,-0.3,0.7,"RT : Yes , China's ethical oversight is lax and pressures to achieve are strong . Since this tends to get an uncomfortable nati"
Pamela Crossley,"Los Angeles, CA",California,los_angeles,34.052235,-118.243683,Sat Dec 01 18:17:01 +0000 2018,-0.3,0.7,"RT : Yes , China's ethical oversight is lax and pressures to achieve are strong . Since this tends to get an uncomfortable nati"
Ron the once again distracted,"Los Angeles, CA",California,los_angeles,34.052235,-118.243683,Sat Dec 01 18:08:59 +0000 2018,0,0.3,RT : It appears that researchers in China have facilitated the birth of the first designer babies . #DesignerBabies #CRISP
Newox1,"Los Angeles, CA",California,los_angeles,34.052235,-118.243683,Sat Dec 01 18:07:38 +0000 2018,-0.3,0.7,"RT : Yes , China's ethical oversight is lax and pressures to achieve are strong . Since this tends to get an uncomfortable nati"
The Baby Vine,"Los Angeles, CA",California,los_angeles,34.052235,-118.243683,Sat Dec 01 18:04:50 +0000 2018,0,0.3,RT : It appears that researchers in China have facilitated the birth of the first designer babies . #DesignerBabies #CRISP
🏳️‍🌈 Cara Santa Maria 🏳️‍🌈,"Los Angeles, CA",California,los_angeles,34.052235,-118.243683,Sat Dec 01 18:04:00 +0000 2018,0,0.1,It appears that researchers in China have facilitated the birth of the first designer babies . #DesignerBabies
Jeremy Breningstall,"Los Angeles, CA",California,los_angeles,34.052235,-118.243683,Sat Dec 01 17:46:44 +0000 2018,-0.3,0.7,"RT : Yes , China's ethical oversight is lax and pressures to achieve are strong . Since this tends to get an uncomfortable nati"
Jeff Wasserstrom,"Los Angeles, CA",California,los_angeles,34.052235,-118.243683,Sat Dec 01 17:37:17 +0000 2018,-0.3,0.7,"RT : Yes , China's ethical oversight is lax and pressures to achieve are strong . Since this tends to get an uncomfortable nati"
Craig Calhoun,"Los Angeles, CA",California,los_angeles,34.052235,-118.243683,Sat Dec 01 17:29:33 +0000 2018,-0.2,0.5,"Yes , China's ethical oversight is lax and pressures to achieve are strong . Since this tends to get an uncomfortable"
Sutirtho Patranobis李学华,"Los Angeles, CA",California,los_angeles,34.052235,-118.243683,Sat Dec 01 09:42:06 +0000 2018,-0.4,0.9,"China denounces recent "" gene-editing "" expment as "" extremely abominable "" suspends research . What abt this one reprte"
Angeleno4u2,"Los Angeles, CA",California,los_angeles,34.052235,-118.243683,Sat Dec 01 06:59:15 +0000 2018,0,0,Dear Chinese Scientists - can you please replicate a Gus Kenworthy for me an
Lance Crayon,"Los Angeles, CA",California,los_angeles,34.052235,-118.243683,Fri Nov 30 21:56:37 +0000 2018,-0.6,0.6,China halts work by team on gene-edited babies
Larry Charles,"Los Angeles, CA",California,los_angeles,34.052235,-118.243683,Fri Nov 30 18:05:38 +0000 2018,-0.4,0.4,Science is still a human endeavor and as such is prone to all the flaws of humanity itself .
tomtom90292,"Los Angeles, CA",California,los_angeles,34.052235,-118.243683,Fri Nov 30 10:37:03 +0000 2018,0.9,0.9,""" As China Seeks Scientific Greatness , Some Say Ethics Are an Afterthought "" by SUI-LEE WEE and ELSIE CHEN via NYT Th"
Mikerocosm,"Los Angeles, CA",California,los_angeles,34.052235,-118.243683,Fri Nov 30 10:33:18 +0000 2018,0.9,0.9,""" As China Seeks Scientific Greatness , Some Say Ethics Are an Afterthought "" by SUI-LEE WEE and ELSIE CHEN via NYT Th"
Cheetah14,"Los Angeles, CA",California,los_angeles,34.052235,-118.243683,Fri Nov 30 10:33:07 +0000 2018,0.9,0.9,""" As China Seeks Scientific Greatness , Some Say Ethics Are an Afterthought "" by SUI-LEE WEE and ELSIE CHEN via NYT Th"
AxanLab,"Los Angeles, CA",California,los_angeles,34.052235,-118.243683,Fri Nov 30 08:59:35 +0000 2018,-0.1,0.4,RT : China halts scientist's work editing genes in human embryos using #CRISPR . #CRISPRbabies
